,acc,loss,val_acc,val_loss
0,0.9033999999682109,0.31784364927344855,0.9231999999682109,0.2517596839904785
1,0.9537999999682109,0.1510272788921992,0.9529999999682108,0.16307459766864776
2,0.9650444444126554,0.10956609462632073,0.9568666666666666,0.14129962796966236
3,0.973622222190433,0.08236985357337528,0.9567333333651225,0.13438300948937734
4,0.9769111111005148,0.06953534160521295,0.9684,0.1047692655555904
5,0.981333333322737,0.056570684113767415,0.9719333333333333,0.09425289409793913
6,0.9847111111111111,0.04594027817679776,0.9717333333015442,0.10157571169137955
7,0.9855777777565851,0.042756437892384,0.9648666666666667,0.11927622001469135
8,0.9876888888888888,0.037530049041906995,0.9734,0.10623302951951821
9,0.9871555555555556,0.03839037306838566,0.9678666666666667,0.12590829520821573
10,0.9883555555555555,0.03383490544276105,0.9722666666348775,0.10638076784014702
11,0.9907777777777778,0.027081486289782658,0.9726,0.11444919717679732
12,0.9901555555343627,0.02798472715260254,0.9743999999682108,0.12346245773434639
13,0.9903999999894036,0.02869462698764271,0.9713333333333334,0.127331432103614
14,0.9909555555449592,0.026416931988298892,0.9742666666666666,0.11512828016158504
15,0.9928444444444444,0.02222324577756226,0.9706,0.1340587796221487
16,0.9928444444444444,0.020765720644676022,0.9750666666666666,0.12219427953983347
17,0.9928444444338481,0.020888397446957727,0.9731333333333333,0.1369474135450369
18,0.9916222222010295,0.02605459289372795,0.9693999999682108,0.15669778478344282
19,0.9929555555555556,0.022571767541904573,0.9718666666666667,0.1481433201705416
20,0.9924,0.024207237048012514,0.9726666666666667,0.15366517300311086
21,0.9930222222222223,0.02175524591852704,0.9729333333333333,0.1418339706574877
22,0.9950888888888889,0.014898559717958173,0.9746666666348776,0.14605566070054968
23,0.9946888888888888,0.017207404779637645,0.9736,0.14103729367206494
24,0.9936666666666667,0.01926042436306727,0.9739333333015442,0.15368143407553433
25,0.9922888888888889,0.026339090105746355,0.9711333333333333,0.15274664682944616
26,0.9960666666666667,0.013302631767290747,0.9731333333333333,0.14041124592109894
27,0.9952,0.01543315666470832,0.974,0.1645354647197688
28,0.9946444444444444,0.018696720193336822,0.9705333333333334,0.18242498443288108
29,0.9945999999894036,0.018758585710332006,0.9747333333015442,0.15657844508737326
