,acc,loss,val_acc,val_loss
0,0.9970666666666667,0.02978638021265601,0.9761999999682108,0.2999636277437522
1,0.9980222222222223,0.01728818213271065,0.9773999999682108,0.28436488595165843
2,0.9975555555555555,0.024408164731131624,0.9758,0.30812165694783605
3,0.9975777777777778,0.02324172960615041,0.9775999999682109,0.29465454374832456
4,0.9978444444444444,0.020964516893857484,0.9757333333333333,0.29602594366971
5,0.9974888888888889,0.02583094454232511,0.9742666666666666,0.33240385740769074
6,0.9975333333333334,0.022964421398808978,0.979,0.30076155030440593
7,0.9976222222222222,0.02351259186120005,0.9748,0.3353468463532007
8,0.9969333333333333,0.03507533813416188,0.9772666666666666,0.3106527835505919
9,0.9969555555555556,0.03133373107635076,0.9763333333015441,0.3139305600474279
10,0.9961333333227369,0.04268885884247878,0.9746666666348776,0.3448829701760097
11,0.9964222222222222,0.03866633543082561,0.9752,0.3330318174880993
12,0.9981777777777778,0.018789284245832642,0.9772666666666666,0.30717903645595096
13,0.9979333333333333,0.02226322600484352,0.9767999999682109,0.30948811861891556
14,0.9970888888888889,0.027860397468597937,0.9762666666666666,0.32241784395377715
15,0.9970888888888889,0.0319383382050733,0.9763999999682108,0.3279069046623155
16,0.9973111111005147,0.027194832922201626,0.9764666666666667,0.3296532890290023
17,0.998,0.020288765589905555,0.9780666666348775,0.2956366779322788
18,0.997733333322737,0.023090261511488804,0.9790666666666666,0.2746269167738711
19,0.9980222222222223,0.020427826650123382,0.9774666666666667,0.30443664626424843
20,0.9966888888782925,0.034217264905580386,0.9774,0.3012489374618992
21,0.9982,0.019006538595196073,0.9780666666666666,0.2973057189538362
22,0.9978444444444444,0.020440861496798926,0.9781333333015442,0.3053859391683475
23,0.998,0.021874157221145087,0.9776666666348776,0.3039557849836858
24,0.9974888888888889,0.027107566764058132,0.9778,0.29120095711315175
25,0.9973777777777778,0.02984582346050041,0.9755999999682109,0.3323887320339236
26,0.9979333333333333,0.020063946984134988,0.9778,0.3139938253733796
27,0.9972888888888889,0.03112150264669118,0.9762666666348775,0.3271051444842746
28,0.9968444444444444,0.036226275400980924,0.9726666666348776,0.3802656440302095
29,0.9968222222222223,0.03524741741791242,0.9774666666666667,0.31755178536971485
