,acc,loss,val_acc,val_loss
0,0.9971111111111111,0.03329682047226753,0.9767333333333333,0.3254109895389532
1,0.998444444433848,0.01890191786681284,0.978,0.30424523129413744
2,0.9975333333333334,0.02839945734167092,0.9759999999682109,0.3332852064781467
3,0.9977555555555555,0.02334609591568577,0.9768666666666667,0.3268283214955907
4,0.9973777777777778,0.03225270626674054,0.9762666666666666,0.31808581572361166
5,0.9972666666666666,0.031170506796258168,0.9764,0.32120825444432005
6,0.9976888888782925,0.02863340789731014,0.9754666666348776,0.33841179264399907
7,0.9978888888888889,0.02233152013066063,0.9768666666666667,0.3251955617411415
8,0.9982222222222222,0.02047504981742833,0.9774666666666667,0.3143131427045933
9,0.9976222222222222,0.026064287187224686,0.9764666666666667,0.3335533692280829
10,0.9984444444444445,0.018470665130455203,0.9778666666666667,0.3176639534004039
11,0.9977111111111111,0.027936282361401693,0.9755333333333334,0.34954958096225797
12,0.9949555555555556,0.06282579658266958,0.9759333333333333,0.338230125258553
13,0.9969999999894036,0.04030074071289879,0.9778666666666667,0.32273810761372285
14,0.9977111111111111,0.02818212363405609,0.9753333333015441,0.35383686286800914
15,0.9962222222222222,0.04755134044833998,0.9766666666348776,0.340924803487465
16,0.9964666666666666,0.04680161310002762,0.9725333333333334,0.4076610305426722
17,0.9963555555555555,0.04454536085132824,0.9771333333015442,0.3389554295516734
18,0.996,0.05086252436112423,0.9740000000317891,0.3785593014836641
19,0.9966444444444444,0.042171437637268334,0.9773999999682108,0.33239588101735984
20,0.9965333333333334,0.04438378413967469,0.9765999999682109,0.34958025972494167
21,0.9967555555555555,0.04305341239847061,0.9742666666666666,0.3745989580566688
22,0.9966444444444444,0.0435460062681439,0.9764,0.34946722341006026
23,0.9971333333333333,0.0371149578234679,0.9759333333333333,0.35752235597730253
24,0.9971333333333333,0.037618513782437954,0.973,0.40342162679606225
25,0.9963111111005147,0.04627743024479714,0.9729333333015442,0.39695507438251154
26,0.9963111111111111,0.04982045861134779,0.9777333333333333,0.33419791499376406
27,0.9968666666666667,0.042933067197879,0.9767333333333333,0.3488463273175073
28,0.9966888888888888,0.044053529729427644,0.9767333333015442,0.35248556254709473
29,0.9973333333333333,0.03523032409310312,0.9747333333333333,0.38260201714456465
